time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2020-01-07T18:16:01.270Z,18.0216,-66.8026,11,2.98,md,8,175,0.1975,0.26,pr,pr2020007038,2020-01-07T21:52:06.040Z,"2km ESE of Indios, Puerto Rico",earthquake,0.72,0.94,0.28,8,reviewed,pr,pr
2020-01-07T18:12:20.120Z,61.3171667,-152.248,-1.47,-0.35,ml,6,180,0.08362,0.05,av,av70863349,2020-01-08T00:05:15.240Z,"87km NW of Nikiski, Alaska",earthquake,0.39,8.18,0.252,7,reviewed,av,av
2020-01-07T18:10:55.610Z,17.9865,-66.7458,16,4.2,ml,9,200,0.1505,0.18,pr,pr2020007037,2020-01-07T20:19:31.457Z,"1km NW of Tallaboa, Puerto Rico",earthquake,0.98,0.83,0,0,reviewed,pr,pr
2020-01-07T18:02:28.820Z,19.203167,-155.3991699,32.62,1.87,md,32,160,0.03419,0.14,hv,hv71322227,2020-01-07T18:05:35.980Z,"8km E of Pahala, Hawaii",earthquake,0.63,0.99,0.12,5,automatic,hv,hv
2020-01-07T17:59:37.490Z,18.0061,-66.7643,13,3.07,md,9,187,0.1623,0.37,pr,pr2020007034,2020-01-07T20:30:20.651Z,"2km ESE of Magas Arriba, Puerto Rico",earthquake,1.59,1.4,0.18,7,reviewed,pr,pr
2020-01-07T17:46:50.229Z,61.3717,-149.7776,24.9,1.8,ml,,,,0.6,ak,ak020bv5rjr,2020-01-07T18:41:19.882Z,"18km NNE of Anchorage, Alaska",earthquake,,0.2,,,automatic,ak,ak
2020-01-07T17:46:09.920Z,17.9176,-66.7563,8,3.46,ml,9,223,0.1954,0.28,pr,pr2020007036,2020-01-07T21:30:34.040Z,"12km SSW of Tallaboa, Puerto Rico",earthquake,1,1.52,0.02,3,reviewed,pr,pr
2020-01-07T17:42:01.776Z,17.8971,-66.7601,10,3.7,ml,,169,0.206,0.52,us,us70006vuc,2020-01-07T20:04:13.040Z,"11km SSW of Tallaboa, Puerto Rico",earthquake,1.9,2,0.066,30,reviewed,us,us
2020-01-07T17:38:32.885Z,60.9045,-150.9402,51.5,2.8,ml,,,,0.61,ak,ak020bv40h5,2020-01-07T19:42:12.040Z,"30km NE of Nikiski, Alaska",earthquake,,0.7,,,automatic,ak,ak
2020-01-07T17:36:58.550Z,19.1536674,-155.4530029,34.36,2.49,ml,53,164,0.008789,0.15,hv,hv71322202,2020-01-07T19:54:09.040Z,"4km NNE of Pahala, Hawaii",earthquake,0.58,0.73,3.96,15,automatic,hv,hv
2020-01-07T17:31:21.229Z,17.9837,-66.7271,10,3.5,ml,,194,0.129,0.69,us,us70006vu2,2020-01-07T18:53:34.040Z,"1km SW of Tallaboa, Puerto Rico",earthquake,1.6,1.7,0.074,24,reviewed,us,us
2020-01-07T17:27:55.840Z,18.0065,-66.7985,9,2.61,md,9,184,0.1957,0.22,pr,pr2020007033,2020-01-07T21:47:24.040Z,"1km S of Magas Arriba, Puerto Rico",earthquake,0.73,1.23,0.27,9,reviewed,pr,pr
2020-01-07T17:21:19.827Z,-24.2216,-67.3526,191.56,4.5,mwr,,68,1.473,1.23,us,us70006vtv,2020-01-07T17:54:40.040Z,"105km W of San Antonio de los Cobres, Argentina",earthquake,4.5,9.5,,,reviewed,us,guc
2020-01-07T17:11:50.068Z,58.8166,-137.4492,0.1,3,ml,,,,1.17,ak,ak020buy9o4,2020-01-08T01:14:30.400Z,"112km WNW of Gustavus, Alaska",earthquake,,0.6,,,automatic,ak,ak
2020-01-07T17:09:41.806Z,28.2205,104.9786,30.88,4.6,mb,,32,4.445,0.71,us,us70006vts,2020-01-09T15:23:05.040Z,"26km WSW of Zhongcheng, China",earthquake,7.6,5.5,0.058,89,reviewed,us,us
2020-01-07T17:00:30.609Z,60.0171,-148.4976,16.6,2.1,ml,,,,0.82,ak,ak020buvv3p,2020-01-07T17:41:16.742Z,"52km ESE of Bear Creek, Alaska",earthquake,,0.2,,,automatic,ak,ak
2020-01-07T16:57:59.350Z,46.192,-122.208666666667,3.87,0.53,ml,8,188,,0.2,uw,uw61566216,2020-01-07T20:18:26.940Z,"36km NNE of Amboy, Washington",earthquake,1.51,1.14,0.183824092129439,5,reviewed,uw,uw
2020-01-07T16:56:19.450Z,19.2208328,-155.4023285,32.15,2.13,md,42,151,0.0172,0.14,hv,hv71322142,2020-01-07T16:59:34.690Z,"8km ENE of Pahala, Hawaii",earthquake,0.68,0.79,0.13,16,automatic,hv,hv
2020-01-07T16:50:54.492Z,17.9862,-66.7537,10,3.6,ml,,169,0.151,0.66,us,us70006vw1,2020-01-07T20:02:40.310Z,"3km SSE of Magas Arriba, Puerto Rico",earthquake,1.4,1.9,0.074,24,reviewed,us,us
2020-01-07T16:44:31.780Z,35.8673333,-117.6868333,12.71,0.5,ml,7,92,0.08567,0.14,ci,ci39026895,2020-01-07T16:47:59.871Z,"21km ESE of Little Lake, CA",earthquake,0.55,1.36,0.131,5,automatic,ci,ci
2020-01-07T16:37:19.120Z,18.0195,-66.8375,9,2.24,md,9,173,0.2127,0.18,pr,pr2020007045,2020-01-07T22:15:26.040Z,"2km SE of Yauco, Puerto Rico",earthquake,0.58,1.27,0.17,9,reviewed,pr,pr
2020-01-07T16:36:50.300Z,35.9395,-117.7176667,14.82,0.59,ml,9,105,0.05524,0.18,ci,ci39026887,2020-01-07T16:40:30.573Z,"17km E of Little Lake, CA",earthquake,0.99,1.28,0.171,5,automatic,ci,ci
2020-01-07T16:32:46.050Z,38.4881,-118.3795,8.7,-0.2,ml,4,171.42,0.062,0.1036,nn,nn00714899,2020-01-08T02:09:35.643Z,"21km E of Hawthorne, Nevada",earthquake,,11.9,0,1,reviewed,nn,nn
2020-01-07T16:28:43.690Z,35.6381667,-117.5808333,8.04,1.05,ml,16,109,0.01871,0.18,ci,ci39026879,2020-01-07T19:42:18.010Z,"9km ENE of Ridgecrest, CA",earthquake,0.44,0.68,0.157,11,reviewed,ci,ci
2020-01-07T16:27:07.510Z,17.9645,-66.8256,8,4.6,ml,11,203,0.2187,0.25,pr,pr2020007023,2020-01-08T18:38:28.040Z,"7km SW of Tallaboa, Puerto Rico",earthquake,0.99,1.68,0.13,6,reviewed,pr,pr
2020-01-07T16:26:41.059Z,-23.5693,-66.9087,227.94,4.4,mwr,,53,1.319,0.51,us,us70006vsv,2020-01-07T18:16:44.040Z,"93km NW of San Antonio de los Cobres, Argentina",earthquake,9.6,9.9,,,reviewed,us,guc
2020-01-07T16:24:13.699Z,60.0111,-148.5499,19.7,2.2,ml,,,,0.79,ak,ak020bufjdl,2020-01-07T17:41:16.019Z,"50km ESE of Seward, Alaska",earthquake,,1.1,,,automatic,ak,ak
2020-01-07T16:15:24.730Z,18.0068,-66.7373,10,2.66,md,9,190,0.1359,0.3,pr,pr2020007025,2020-01-07T20:06:13.040Z,"2km WNW of Tallaboa, Puerto Rico",earthquake,0.87,1.57,0.13,7,reviewed,pr,pr
2020-01-07T16:10:14.559Z,63.1318,-151.4923,11.8,3.2,ml,,,,1.04,ak,ak020bucjds,2020-01-07T20:49:09.040Z,"113km NW of Talkeetna, Alaska",earthquake,,0.2,,,reviewed,ak,ak
2020-01-07T16:08:54.380Z,19.3206667,-155.219,6.54,2.81,md,36,76,0.03959,0.07,hv,hv71322097,2020-01-08T01:18:25.548Z,"13km S of Volcano, Hawaii",earthquake,0.26,0.68,0.119,16,reviewed,hv,hv
2020-01-07T16:08:08.317Z,61.3289,-151.9637,15.1,0.5,ml,,,,0.61,ak,ak020buc3i7,2020-01-07T16:41:16.357Z,"79km NNW of Nikiski, Alaska",earthquake,,0.2,,,automatic,ak,ak
2020-01-07T16:05:30.189Z,39.579,-119.0868,6.2,1.4,ml,7,169.6,0.265,0.1118,nn,nn00714873,2020-01-08T02:09:17.648Z,"14km ESE of Fernley, Nevada",earthquake,,7.2,0.09,6,reviewed,nn,nn
2020-01-07T16:04:30.140Z,17.967,-66.7718,10,3.8,ml,9,207,0.1821,1.03,pr,pr2020007019,2020-01-07T17:45:19.040Z,"10km SSE of Indios, Puerto Rico",earthquake,2.82,3.4,0.13,9,reviewed,pr,pr
2020-01-07T16:00:58.860Z,18.011,-66.7688,6,2.83,md,8,184,0.1656,0.1,pr,pr2020007029,2020-01-07T20:44:23.040Z,"3km WNW of Tallaboa, Puerto Rico",earthquake,0.91,1.24,0.17,6,reviewed,pr,pr
2020-01-07T15:59:09.990Z,38.8370018,-122.8386688,1.62,0.57,md,9,116,0.01707,0.02,nc,nc73324771,2020-01-07T16:14:02.530Z,"10km NW of The Geysers, CA",earthquake,0.31,1.44,,1,automatic,nc,nc
2020-01-07T15:58:58.200Z,38.8416672,-122.8348312,0.13,0.57,md,7,119,0.01577,0.07,nc,nc73324766,2020-01-07T16:33:03.665Z,"10km NW of The Geysers, CA",earthquake,0.32,1.67,,1,automatic,nc,nc
2020-01-07T15:57:02.940Z,33.2386667,-116.0271667,7.93,1.34,ml,49,36,0.05391,0.2,ci,ci39026855,2020-01-07T21:49:02.123Z,"9km SW of Salton City, CA",earthquake,0.19,0.76,0.1,35,reviewed,ci,ci
2020-01-07T15:56:10.150Z,35.5911667,-117.3903333,6.74,1.82,ml,47,43,0.05876,0.15,ci,ci39026847,2020-01-07T18:32:58.610Z,"19km S of Trona, CA",earthquake,0.14,0.31,0.112,21,reviewed,ci,ci
2020-01-07T15:55:11.160Z,18.0103,-66.7708,8,4.2,ml,8,184,0.1677,0.22,pr,pr2020007018,2020-01-09T18:12:33.058Z,"2km ENE of Magas Arriba, Puerto Rico",earthquake,0.75,1.8,0.11,7,reviewed,pr,pr
2020-01-07T15:49:17.060Z,34.0323333,-117.1651667,15.07,1.7,ml,81,42,0.04392,0.15,ci,ci39026831,2020-01-07T23:51:57.042Z,"3km SSE of Redlands, CA",earthquake,0.12,0.21,0.16,20,reviewed,ci,ci
2020-01-07T15:43:01.870Z,18.0366,-66.8285,7,2.28,md,7,164,0.2223,0.21,pr,pr2020007031,2020-01-07T20:40:27.040Z,"2km ENE of Yauco, Puerto Rico",earthquake,0.69,1.65,0.13,7,reviewed,pr,pr
2020-01-07T15:34:50.740Z,20.1901667,-155.8785,24.93,2.27,md,52,152,0.0213,0.1,hv,hv71322062,2020-01-08T02:42:38.390Z,"12km NNW of Waikoloa, Hawaii",earthquake,0.63,0.71,0.072,23,reviewed,hv,hv
2020-01-07T15:34:15.010Z,17.976,-66.8393,8,2.26,md,9,196,0.205,0.27,pr,pr2020007021,2020-01-07T23:36:52.405Z,"3km S of Yauco, Puerto Rico",earthquake,1.02,1.64,0.13,6,reviewed,pr,pr
2020-01-07T15:28:53.944Z,38.3498,-118.193,5,0.6,ml,5,228.62,0.088,0.1044,nn,nn00714895,2020-01-08T02:09:34.487Z,"42km ESE of Hawthorne, Nevada",earthquake,,17.4,0.23,2,reviewed,nn,nn
2020-01-07T15:26:58.950Z,17.9118,-66.6713,5,2.68,md,9,226,0.1463,0.37,pr,pr2020007024,2020-01-07T20:02:54.305Z,"10km SSE of Tallaboa, Puerto Rico",earthquake,1.22,0.91,0.11,8,reviewed,pr,pr
2020-01-07T15:23:44.570Z,17.9735,-66.8421,8,2.61,md,9,197,0.2022,0.23,pr,pr2020007027,2020-01-07T20:31:42.040Z,"2km SSW of Indios, Puerto Rico",earthquake,0.82,1.21,0.2,8,reviewed,pr,pr
2020-01-07T15:18:58.400Z,36.2761667,-89.4698333,5.47,2.51,md,27,42,0.02235,0.08,nm,nm60272917,2020-01-09T14:08:53.233Z,"3km ENE of Ridgely, Tennessee",earthquake,0.18,0.34,0.094,28,reviewed,nm,nm
2020-01-07T15:18:17.080Z,35.6698333,-117.4761667,1.68,1.15,ml,17,82,0.07134,0.24,ci,ci39026799,2020-01-07T15:21:49.663Z,"13km SSW of Searles Valley, CA",earthquake,0.46,0.78,0.1,14,automatic,ci,ci
2020-01-07T15:12:07.630Z,18.0143,-66.7725,15,2.02,md,9,182,0.1687,0.29,pr,pr2020007080,2020-01-08T02:07:52.740Z,"0km SW of Magas Arriba, Puerto Rico",earthquake,0.88,1.46,0.28,6,reviewed,pr,pr
2020-01-07T15:09:03.481Z,35.6192,70.1051,103.51,4,mb,,93,1.384,0.43,us,us70006vru,2020-01-07T16:27:00.040Z,"63km ENE of Bazarak, Afghanistan",earthquake,7.9,12.4,0.232,7,reviewed,us,us
2020-01-07T14:55:08.080Z,39.2341667,-123.497,-0.4,0.9,md,11,94,0.1034,0.04,nc,nc73324731,2020-01-07T23:52:02.791Z,"23km SSW of Willits, CA",earthquake,0.24,1.21,0.095,7,reviewed,nc,nc
2020-01-07T14:54:57.170Z,17.8906,-66.7391,5,2.86,ml,9,230,0.202,0.3,pr,pr2020007030,2020-01-07T20:12:33.040Z,"16km S of Tallaboa, Puerto Rico",earthquake,1.19,0.87,0,0,reviewed,pr,pr
2020-01-07T14:51:55.498Z,61.683,-150.1261,48,1.5,ml,,,,0.77,ak,ak020btejq5,2020-01-07T15:41:16.599Z,"8km SSW of Willow, Alaska",earthquake,,0.8,,,automatic,ak,ak
2020-01-07T14:44:46.530Z,19.2246667,-155.4015,32.69,2.27,ml,60,144,0.01332,0.13,hv,hv71322022,2020-01-08T04:02:10.060Z,"8km ENE of Pahala, Hawaii",earthquake,0.44,0.54,0.149,25,reviewed,hv,hv
2020-01-07T14:39:35.120Z,17.939,-66.7041,4,4.12,ml,8,219,0.1427,0.3,pr,pr2020007014,2020-01-08T18:51:35.040Z,"11km SSE of Tallaboa, Puerto Rico",earthquake,1.5,1.14,0,0,reviewed,pr,pr
2020-01-07T14:38:51.760Z,38.7594986,-122.7103348,7.86,0.67,md,6,130,0.01224,0.05,nc,nc73324726,2020-01-07T15:10:03.877Z,"2km SW of Anderson Springs, CA",earthquake,0.99,1.32,0.06,2,automatic,nc,nc
2020-01-07T14:35:36.460Z,35.9723333,-117.6798333,2.29,0.94,ml,12,171,0.03414,0.16,ci,ci39026759,2020-01-07T15:12:10.084Z,"21km E of Little Lake, CA",earthquake,0.91,0.48,0.074,11,reviewed,ci,ci
2020-01-07T14:29:08.500Z,58.1646667,-155.3845,1.33,-0.35,ml,8,86,0.0544,0.05,av,av70863344,2020-01-07T23:46:34.300Z,"94km SE of King Salmon, Alaska",earthquake,0.24,0.78,0.179,8,reviewed,av,av
2020-01-07T14:23:38.862Z,17.907,-66.6935,10,4.4,mb,,100,0.158,0.69,us,us70006vr9,2020-01-07T19:23:53.643Z,"10km SSE of Tallaboa, Puerto Rico",earthquake,2.2,1.7,0.189,9,reviewed,us,us
2020-01-07T14:22:37.670Z,43.665,-74.0898333,5,1.18,ml,6,218,0.323,0.26,ld,ld60068603,2020-01-08T05:20:45.260Z,"31km NE of Lake Pleasant, New York",earthquake,1.2,31.61,0.177,6,reviewed,ld,ld
2020-01-07T14:13:56.420Z,35.6131667,-117.4833333,4.8,1.03,ml,16,114,0.01552,0.19,ci,ci39026751,2020-01-07T14:17:27.640Z,"17km E of Ridgecrest, CA",earthquake,0.34,0.44,0.134,13,automatic,ci,ci
2020-01-07T14:08:20.844Z,60.2273,-152.4616,81.7,1.4,ml,,,,0.18,ak,ak020bt599g,2020-01-07T14:41:16.874Z,"32km SSE of Redoubt Volcano, Alaska",earthquake,,1,,,automatic,ak,ak
2020-01-07T14:07:51.010Z,36.1056671,-117.8495026,2.66,1.54,ml,21,67,0.01266,0.15,ci,ci39026743,2020-01-07T22:10:38.379Z,"11km NE of Coso Junction, CA",earthquake,0.37,0.41,0.287,5,automatic,ci,ci
2020-01-07T14:04:45.306Z,17.8775,-66.7962,10.73,4.6,mb,,84,0.244,0.68,us,us70006vr1,2020-01-07T19:22:14.118Z,"13km S of Indios, Puerto Rico",earthquake,7.5,5.4,0.068,65,reviewed,us,us
2020-01-07T14:03:34.720Z,33.4806667,-116.3918333,11.22,0.71,ml,20,94,0.05116,0.18,ci,ci39026735,2020-01-07T14:07:21.639Z,"22km SSW of La Quinta, CA",earthquake,0.35,0.78,0.131,17,automatic,ci,ci
2020-01-07T14:00:33.254Z,58.331,-155.917,16.6,1.4,ml,,,,0.68,ak,ak020bt3km9,2020-01-07T14:41:16.311Z,"58km SE of King Salmon, Alaska",earthquake,,0.3,,,automatic,ak,ak
2020-01-07T13:55:19.500Z,19.4995,-155.5763333,-2.05,1.28,md,22,87,0.02429,0.16,hv,hv71321982,2020-01-07T22:05:33.140Z,"30km E of Honaunau-Napoopoo, Hawaii",earthquake,0.27,0.42,0.085,14,reviewed,hv,hv
2020-01-07T13:52:02.350Z,35.7763333,-117.6211667,4.95,0.67,ml,10,99,0.04377,0.13,ci,ci39026703,2020-01-07T13:55:47.250Z,"18km NNE of Ridgecrest, CA",earthquake,0.4,0.55,0.166,8,automatic,ci,ci
2020-01-07T13:38:07.908Z,59.9036,-152.4679,80.8,1.6,ml,,,,0.36,ak,ak020bsq84y,2020-01-07T13:45:07.838Z,"38km WNW of Anchor Point, Alaska",earthquake,,1.1,,,automatic,ak,ak
2020-01-07T13:36:57.009Z,35.99483333,-96.79366667,6.72,2.4,ml,69,74,0,0.2,ok,ok2020alzz,2020-01-08T02:29:21.914Z,"2km W of Cushing, Oklahoma",earthquake,,0.4,0.26,28,reviewed,ok,ok
2020-01-07T13:26:14.920Z,33.585,-116.8065,5.63,0.36,ml,13,68,0.03644,0.07,ci,ci39026695,2020-01-07T15:16:57.998Z,"13km WNW of Anza, CA",earthquake,0.25,0.41,0.186,8,reviewed,ci,ci
2020-01-07T13:26:02.990Z,18.0243,-66.7853,9,2.91,md,9,175,0.18,0.18,pr,pr2020007068,2020-01-07T23:09:06.948Z,"0km NE of Guayanilla, Puerto Rico",earthquake,0.64,1.61,0.14,6,reviewed,pr,pr
2020-01-07T13:24:11.520Z,19.1965008,-155.408493,31.19,1.82,md,30,165,0.09987,0.15,hv,hv71321942,2020-01-07T13:27:23.770Z,"7km E of Pahala, Hawaii",earthquake,0.74,1.03,0.16,3,automatic,hv,hv
2020-01-07T13:22:25.842Z,-41.0759,176.169,30.89,4.1,mb,,198,0.4,0.55,us,us70006vqg,2020-01-07T18:50:19.379Z,"19km SSW of Castlepoint, New Zealand",earthquake,4,7.3,0.303,3,reviewed,us,us
2020-01-07T13:22:07.740Z,17.9973,-66.7315,13,3.47,ml,6,196,0.1333,0.35,pr,pr2020007020,2020-01-07T19:11:26.040Z,"1km E of Tallaboa, Puerto Rico",earthquake,2.02,1.5,0,0,reviewed,pr,pr
2020-01-07T13:17:45.870Z,35.9576667,-117.3973333,2.79,1.77,ml,43,41,0.114,0.13,ci,ci39026687,2020-01-07T17:55:37.600Z,"21km N of Searles Valley, CA",earthquake,0.13,0.33,0.108,24,reviewed,ci,ci
2020-01-07T13:16:33.840Z,17.99,-66.7775,12,1.55,md,7,194,0.1792,0.24,pr,pr2020007042,2020-01-07T21:09:17.150Z,"3km SSE of Guayanilla, Puerto Rico",earthquake,1.48,1.25,0.16,7,reviewed,pr,pr
2020-01-07T13:08:16.100Z,18.0165,-66.7551,10,3.6,ml,,187,0.144,0.6,us,us70006vq9,2020-01-07T19:08:13.040Z,"1km E of Magas Arriba, Puerto Rico",earthquake,1.8,1.7,0.077,22,reviewed,us,us
2020-01-07T13:00:22.050Z,18.0136,-66.7501,9,4.5,ml,9,184,0.1468,0.14,pr,pr2020007012,2020-01-08T19:52:32.040Z,"4km E of Tallaboa, Puerto Rico",earthquake,0.56,3.4,0.12,4,reviewed,pr,pr
2020-01-07T12:57:18.257Z,17.9302,-66.7953,10,3.8,ml,,190,0.211,0.33,us,us70006vq1,2020-01-07T13:21:43.040Z,"7km SSE of Indios, Puerto Rico",earthquake,1.6,1.9,0.085,18,reviewed,us,us
2020-01-07T12:54:42.450Z,17.9315,-66.927,8,4.7,ml,8,219,0.1232,0.15,pr,pr2020007054,2020-01-07T20:57:17.635Z,"2km NNW of Fuig, Puerto Rico",earthquake,0.75,1.53,0,0,reviewed,pr,pr
2020-01-07T12:50:51.090Z,48.085,-115.1673333,7.4,2.03,ml,6,133,0.346,0.18,mb,mb80377684,2020-01-07T16:21:47.950Z,"44km SE of Libby, Montana",earthquake,1.26,2.12,0.358,3,reviewed,mb,mb
2020-01-07T12:50:11.030Z,32.8106667,-115.4675,12.12,2.34,ml,41,33,0.01824,0.32,ci,ci39026671,2020-01-07T17:36:31.790Z,"8km W of Holtville, CA",earthquake,0.34,0.61,0.147,65,reviewed,ci,ci
2020-01-07T12:42:11.300Z,44.6738333,-110.4698333,4,1.45,ml,11,92,0.04893,0.08,uu,uu60356312,2020-01-07T14:53:51.610Z,"37km NE of Old Faithful Geyser, Wyoming",earthquake,0.49,1.19,0.45,3,reviewed,uu,uu
2020-01-07T12:26:49.489Z,39.0514,-118.1535,11.3,1.1,ml,8,174.31,0.26,0.1235,nn,nn00714876,2020-01-08T02:09:18.989Z,"28km NW of Gabbs, Nevada",earthquake,,2,0.45,7,reviewed,nn,nn
2020-01-07T12:25:10.143Z,64.8181,-150.4034,3.9,1.5,ml,,,,0.74,ak,ak020bs20db,2020-01-07T12:31:11.736Z,"23km SSE of Manley Hot Springs, Alaska",earthquake,,0.3,,,automatic,ak,ak
2020-01-07T12:21:02.767Z,17.9992,-66.7773,30.31,4.1,ml,,191,0.168,0.56,us,us70006vpu,2020-01-07T17:01:04.398Z,"2km SE of Guayanilla, Puerto Rico",earthquake,6.6,8.8,0.077,22,reviewed,us,us
2020-01-07T12:13:27.160Z,35.6678333,-117.441,4.12,0.91,ml,15,147,0.08003,0.19,ci,ci39026663,2020-01-07T12:16:58.854Z,"12km SSW of Searles Valley, CA",earthquake,0.42,1.07,0.145,8,automatic,ci,ci
2020-01-07T12:10:44.293Z,17.9718,-66.7118,10,4.4,mb,,197,0.122,0.55,us,us70006vps,2020-01-07T18:22:44.385Z,"2km S of Tallaboa, Puerto Rico",earthquake,3.4,1.8,0.219,6,reviewed,us,us
2020-01-07T12:08:14.520Z,35.6623333,-117.441,6.1,2.21,ml,45,43,0.07542,0.14,ci,ci39026655,2020-01-07T17:39:27.700Z,"12km SSW of Searles Valley, CA",earthquake,0.13,0.4,0.16,25,reviewed,ci,ci
2020-01-07T12:08:10.220Z,17.9436,-66.8948,9,3.7,ml,9,211,0.1516,0.18,pr,pr2020007032,2020-01-07T19:03:13.796Z,"8km SE of Indios, Puerto Rico",earthquake,0.67,1.15,0,0,reviewed,pr,pr
2020-01-07T12:04:42.290Z,19.3521667,-155.4946667,8.68,3.58,ml,38,45,0.0774,0.11,hv,hv71321862,2020-01-08T12:06:12.292Z,"16km N of Pahala, Hawaii",earthquake,0.31,0.96,0.171,42,reviewed,hv,hv
2020-01-07T12:01:29.870Z,17.9491,-66.8118,9,2.09,md,9,212,0.2259,0.44,pr,pr2020007065,2020-01-07T22:33:30.886Z,"5km S of Indios, Puerto Rico",earthquake,1.56,1.66,0.24,9,reviewed,pr,pr
2020-01-07T11:57:36.360Z,38.3273333,-112.1253333,6.63,1.54,ml,14,52,0.2891,0.21,uu,uu60356307,2020-01-07T20:49:27.460Z,"12km NE of Junction, Utah",earthquake,0.52,3.68,0.3,3,reviewed,uu,uu
2020-01-07T11:51:04.800Z,35.8021667,-117.6313333,5.58,1.13,ml,22,64,0.03065,0.15,ci,ci39026647,2020-01-07T11:54:50.402Z,"21km NNE of Ridgecrest, CA",earthquake,0.24,0.74,0.083,14,automatic,ci,ci
2020-01-07T11:50:54.810Z,38.8376656,-122.8383331,1.52,0.57,md,13,81,0.002406,0.02,nc,nc73324696,2020-01-07T12:05:03.647Z,"10km NW of The Geysers, CA",earthquake,0.24,0.69,,1,automatic,nc,nc
2020-01-07T11:42:02.950Z,17.944,-66.7946,7,2.44,md,8,216,0.2127,0.25,pr,pr2020007041,2020-01-07T21:09:41.306Z,"6km SSE of Indios, Puerto Rico",earthquake,1.08,1.89,0.04,5,reviewed,pr,pr
2020-01-07T11:28:19.853Z,17.9696,-66.7468,10,4.4,ml,,166,0.152,0.74,us,us70006vpj,2020-01-07T12:49:55.962Z,"4km SW of Tallaboa, Puerto Rico",earthquake,3.6,2,0.081,20,reviewed,us,us
2020-01-07T11:18:43.540Z,18.0223,-66.776,9,5.6,mwp,10,177,0.171,0.08,pr,pr2020007010,2020-01-09T10:37:41.841Z,"1km SW of Tallaboa, Puerto Rico",earthquake,0.84,1.26,0,0,reviewed,pr,pr
2020-01-07T11:14:50.182Z,17.909,-66.7441,10,4.5,mb,,77,0.186,0.64,us,us70006vp7,2020-01-08T16:15:20.040Z,"9km SSW of Tallaboa, Puerto Rico",earthquake,2.8,1.9,0.109,25,reviewed,us,us
2020-01-07T11:13:00.899Z,59.4198,-152.8606,77.3,1.9,ml,,,,0.37,ak,ak020brdzhq,2020-01-07T11:26:46.397Z,"70km SW of Anchor Point, Alaska",earthquake,,0.8,,,automatic,ak,ak
2020-01-07T11:10:24.720Z,38.8738333,-111.3768333,-1.84,1.55,md,7,128,0.1006,0.07,uu,uu60356297,2020-01-07T22:09:31.860Z,"32km SW of Ferron, Utah",earthquake,0.46,0.37,0.147,7,reviewed,uu,uu
2020-01-07T11:06:02.012Z,65.843,-150.9133,8.3,3.3,ml,,,,0.72,ak,ak020brchj1,2020-01-07T11:26:45.843Z,"92km NE of Tanana, Alaska",earthquake,,0.5,,,automatic,ak,ak
2020-01-07T11:02:37.180Z,17.9654,-66.7246,10,3.8,ml,,82,0.136,0.87,us,us70006vnz,2020-01-07T19:05:08.299Z,"3km SSW of Tallaboa, Puerto Rico",earthquake,1.8,1.9,0.073,25,reviewed,us,us
2020-01-07T11:02:36.950Z,35.8495,-117.6725,10.68,0.47,ml,8,86,0.06963,0.09,ci,ci39026631,2020-01-07T11:06:10.081Z,"23km ESE of Little Lake, CA",earthquake,0.35,1.09,0.079,5,automatic,ci,ci
2020-01-07T11:00:23.460Z,33.5841667,-116.8106667,4.73,0.92,ml,41,38,0.04001,0.18,ci,ci39026623,2020-01-07T15:19:12.220Z,"13km WNW of Anza, CA",earthquake,0.2,0.36,0.123,27,reviewed,ci,ci
2020-01-07T10:58:34.785Z,64.2979,-148.4043,12.9,0.8,ml,,,,0.57,ak,ak020br29q2,2020-01-07T11:26:45.245Z,"46km SE of North Nenana, Alaska",earthquake,,0.5,,,automatic,ak,ak
2020-01-07T10:51:41.380Z,35.816,-117.6286667,10.14,0.74,ml,8,129,0.02532,0.18,ci,ci39026615,2020-01-07T10:55:28.302Z,"21km WNW of Searles Valley, CA",earthquake,0.92,1.06,0.051,6,automatic,ci,ci
2020-01-07T10:36:24.860Z,35.9583333,-117.3688333,1.15,1.32,ml,34,51,0.09664,0.18,ci,ci39026607,2020-01-08T19:27:09.563Z,"22km N of Searles Valley, CA",earthquake,0.21,0.4,0.092,25,reviewed,ci,ci
2020-01-07T10:33:33.280Z,35.773,-117.5863333,7.12,0.83,ml,15,130,0.04361,0.17,ci,ci39026599,2020-01-07T15:18:22.440Z,"16km W of Searles Valley, CA",earthquake,0.36,0.59,0.167,9,reviewed,ci,ci
2020-01-07T10:28:23.890Z,36.842,-121.5775,6.3,3.04,ml,92,21,0.01946,0.13,nc,nc73324681,2020-01-08T17:04:30.854Z,"4km W of San Juan Bautista, CA",earthquake,0.14,0.32,0.213,166,reviewed,nc,nc
2020-01-07T10:28:10.560Z,17.9465,-66.7438,10,4.1,ml,8,215,0.1679,0.09,pr,pr2020007017,2020-01-08T20:14:03.040Z,"2km S of Tallaboa, Puerto Rico",earthquake,0.45,0.54,0,0,reviewed,pr,pr
2020-01-07T10:24:35.880Z,36.8421669,-121.5753326,5.71,2.89,md,62,31,0.04281,0.14,nc,nc73324671,2020-01-08T06:06:29.942Z,"3km W of San Juan Bautista, CA",earthquake,0.19,0.43,0.15,79,automatic,nc,nc
